CC Order,SFDC Account,CFS Invoice/Credit,Invoice Amount,Invoice Date,Status
"O-0006004451","a7N3o000002WcMdEAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006005264","a7N3o000002WcW4EAK","22395751","$28.00","2021-12-31","Invoiced"
"O-0006005265","a7N3o000002WcW9EAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006005266","a7N3o000002WcWEEA0","22395751","$14.00","2021-12-31","Invoiced"
"O-0006005267","a7N3o000002WcWJEA0","22395751","$28.00","2021-12-31","Invoiced"
"O-0006005269","a7N3o000002WcWOEA0","22395751","$14.00","2021-12-31","Invoiced"
"O-0006005976","a7N3o000002WcaVEAS","22395751","$28.00","2021-12-31","Invoiced"
"O-0006006659","a7N3o000002WccWEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006007332","a7N3o000002Wcd0EAC","22395751","$28.00","2021-12-31","Invoiced"
"O-0006008776","a7N3o000002WcxeEAC","22395751","$89.25","2021-12-31","Invoiced"
"O-0006008891","a7N3o000002Wd12EAC","22395751","$90.00","2021-12-31","Invoiced"
"O-0006009074","a7N3o000002Wd6qEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006010406","a7N3o000002WdnmEAC","22395751","$0.00","2021-12-31","Invoiced"
"O-0006010413","a7N3o000002WdnrEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006010417","a7N3o000002Wdo1EAC","22395751","$28.00","2021-12-31","Invoiced"
"O-0006010662","a7N3o000002WdwZEAS","22395751","$11.90","2021-12-31","Invoiced"
"O-0006011764","a7N3o000002WeYOEA0","22395751","$28.00","2021-12-31","Invoiced"
"O-0006011766","a7N3o000002WeXEEA0","22395751","$51.00","2021-12-31","Invoiced"
"O-0006011769","a7N3o000002WeYYEA0","22395751","$14.00","2021-12-31","Invoiced"
"O-0006011994","a7N3o000002WeecEAC","22395751","$249.90","2021-12-31","Invoiced"
"O-0006013116","a7N3o000002WfGQEA0","22395751","$14.00","2021-12-31","Invoiced"
"O-0006014300","a7N3o000002WfnFEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006014304","a7N3o000002WfnKEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006014311","a7N3o000002WfnPEAS","22395751","$59.50","2021-12-31","Invoiced"
"O-0006015290","a7N3o000002Wg8wEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006015292","a7N3o000002Wg91EAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006016197","a7N3o000002WgPOEA0","22395751","$56.00","2021-12-31","Invoiced"
"O-0006016200","a7N3o000002WgPTEA0","22395751","$28.00","2021-12-31","Invoiced"
"O-0006016201","a7N3o000002WgPYEA0","22395751","$28.00","2021-12-31","Invoiced"
"O-0006016984","a7N3o000002WgWfEAK","22395751","$28.00","2021-12-31","Invoiced"
"O-0006016986","a7N3o000002WgTvEAK","22395751","$42.00","2021-12-31","Invoiced"
"O-0006016987","a7N3o000002WgXmEAK","22395751","$83.30","2021-12-31","Invoiced"
"O-0006016988","a7N3o000002WgXrEAK","22395751","$35.70","2021-12-31","Invoiced"
"O-0006017703","a7N3o000002WgcDEAS","22395751","$28.00","2021-12-31","Invoiced"
"O-0006017708","a7N3o000002WgbzEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006018381","a7N3o000002WgeEEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006019069","a7N3o000002WgfbEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006020038","a7N3o000002WgnfEAC","22395751","$90.00","2021-12-31","Invoiced"
"O-0006020659","a7N3o000002Wh26EAC","22395751","$11.90","2021-12-31","Invoiced"
"O-0006020762","a7N3o000002Wh4WEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006020766","a7N3o000002Wh4bEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006020771","a7N3o000002Wh4gEAC","22395751","$83.30","2021-12-31","Invoiced"
"O-0006020775","a7N3o000002Wh4qEAC","22395751","$71.40","2021-12-31","Invoiced"
"O-0006020778","a7N3o000002Wgx2EAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006021315","a7N3o000002WhIxEAK","22395751","$11.90","2021-12-31","Invoiced"
"O-0006021359","a7N3o000002WhKAEA0","22395751","$11.90","2021-12-31","Invoiced"
"O-0006021690","a7N3o000002WhUjEAK","22395751","$71.40","2021-12-31","Invoiced"
"O-0006022115","a7N3o000002WhjAEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006022117","a7N3o000002WhjFEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006022725","a7N3o000002Wi2vEAC","22395751","$83.30","2021-12-31","Invoiced"
"O-0006023429","a7N3o000002WiPaEAK","22395751","$28.00","2021-12-31","Invoiced"
"O-0006023434","a7N3o000002WiPkEAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006023438","a7N3o000002WiPpEAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006023617","a7N3o000002WiUfEAK","22395751","$63.00","2021-12-31","Invoiced"
"O-0006023996","a7N3o000002WibmEAC","22395751","$90.00","2021-12-31","Invoiced"
"O-0006024158","a7N3o000002WiknEAC","22395751","$45.00","2021-12-31","Invoiced"
"O-0006024215","a7N3o000002WimZEAS","22395751","$54.00","2021-12-31","Invoiced"
"O-0006024475","a7N3o000002WiswEAC","22395751","$180.00","2021-12-31","Invoiced"
"O-0006024541","a7N3o000002Wiv7EAC","22395751","$63.00","2021-12-31","Invoiced"
"O-0006024637","a7N3o000002Wiy1EAC","22395751","$35.70","2021-12-31","Invoiced"
"O-0006024641","a7N3o000002Wiy6EAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006024642","a7N3o000002WiyBEAS","22395751","$28.00","2021-12-31","Invoiced"
"O-0006024643","a7N3o000002WiyGEAS","22395751","$17.00","2021-12-31","Invoiced"
"O-0006024644","a7N3o000002WiyLEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006024648","a7N3o000002WiyfEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006025742","a7N3o000002WjQFEA0","22395751","$28.00","2021-12-31","Invoiced"
"O-0006025743","a7N3o000002WjQKEA0","22395751","$14.00","2021-12-31","Invoiced"
"O-0006025744","a7N3o000002WjQPEA0","22395751","$107.10","2021-12-31","Invoiced"
"O-0006025745","a7N3o000002WjQUEA0","22395751","$83.30","2021-12-31","Invoiced"
"O-0006026712","a7N3o000002WjjlEAC","22395751","$42.00","2021-12-31","Invoiced"
"O-0006026714","a7N3o000002WjjqEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006027587","a7N3o000002WjxiEAC","22395751","$28.00","2021-12-31","Invoiced"
"O-0006027589","a7N3o000002WjxnEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006027590","a7N3o000002WjxsEAC","22395751","$23.80","2021-12-31","Invoiced"
"O-0006027593","a7N3o000002WjxxEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006028384","a7N3o000002Wk5XEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006028385","a7N3o000002Wk5cEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006029116","a7N3o000002Wk9tEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006029117","a7N3o000002Wk9yEAC","22395751","$28.00","2021-12-31","Invoiced"
"O-0006029795","a7N3o000002WkBGEA0","22395751","$14.00","2021-12-31","Invoiced"
"O-0006031844","a7N3o000002WkPSEA0","22395751","$11.90","2021-12-31","Invoiced"
"O-0006031895","a7N3o000002WkQaEAK","22395751","$59.50","2021-12-31","Invoiced"
"O-0006031939","a7N3o000002WkREEA0","22395751","$35.70","2021-12-31","Invoiced"
"O-0006031969","a7N3o000002WkRnEAK","22395751","$59.50","2021-12-31","Invoiced"
"O-0006031982","a7N3o000002WkRxEAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006031999","a7N3o000002WkSCEA0","22395751","$35.70","2021-12-31","Invoiced"
"O-0006032052","a7N3o000002WkTZEA0","22395751","$47.60","2021-12-31","Invoiced"
"O-0006032072","a7N3o000002WkU8EAK","22395751","$47.60","2021-12-31","Invoiced"
"O-0006032093","a7N3o000002WkUhEAK","22395751","$83.30","2021-12-31","Invoiced"
"O-0006032102","a7N3o000002WkUrEAK","22395751","$23.80","2021-12-31","Invoiced"
"O-0006032117","a7N3o000002WkV6EAK","22395751","$47.60","2021-12-31","Invoiced"
"O-0006032132","a7N3o000002WkVQEA0","22395751","$71.40","2021-12-31","Invoiced"
"O-0006032163","a7N3o000002WkW9EAK","22395751","$95.20","2021-12-31","Invoiced"
"O-0006032169","a7N3o000002WkWOEA0","22395751","$23.80","2021-12-31","Invoiced"
"O-0006032201","a7N3o000002WkWsEAK","22395751","$35.70","2021-12-31","Invoiced"
"O-0006032214","a7N3o000002WkWxEAK","22395751","$11.90","2021-12-31","Invoiced"
"O-0006032228","a7N3o000002WkX7EAK","22395751","$23.80","2021-12-31","Invoiced"
"O-0006032788","a7N3o000002WkitEAC","22395751","$11.90","2021-12-31","Invoiced"
"O-0006032978","a7N3o000002Wkn0EAC","22395751","$28.00","2021-12-31","Invoiced"
"O-0006032982","a7N3o000002Wkn5EAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006033950","a7N3o000002Wl6vEAC","22395751","$42.00","2021-12-31","Invoiced"
"O-0006033951","a7N3o000002Wl70EAC","22395751","$28.00","2021-12-31","Invoiced"
"O-0006033953","a7N3o000002Wl75EAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006033997","a7N3o000002Wl7jEAC","22395751","$41.65","2021-12-31","Invoiced"
"O-0006034227","a7N3o000002WlCjEAK","22395751","$72.00","2021-12-31","Invoiced"
"O-0006034244","a7N3o000002WlD8EAK","22395751","$59.50","2021-12-31","Invoiced"
"O-0006034282","a7N3o000002WlE6EAK","22395751","$189.00","2021-12-31","Invoiced"
"O-0006034283","a7N3o000002WlEBEA0","22395751","$29.75","2021-12-31","Invoiced"
"O-0006034310","a7N3o000002WlD4EAK","22395751","$107.10","2021-12-31","Invoiced"
"O-0006034928","a7N3o000002WlQvEAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006034930","a7N3o000002WlPyEAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006034931","a7N3o000002WlR0EAK","22395751","$14.00","2021-12-31","Invoiced"
"O-0006034977","a7N3o000002WlS8EAK","22395751","$108.00","2021-12-31","Invoiced"
"O-0006035030","a7N3o000002WlT1EAK","22395751","$71.40","2021-12-31","Invoiced"
"O-0006035198","a7N3o000002WlVWEA0","22395751","$47.60","2021-12-31","Invoiced"
"O-0006035822","a7N3o000002WlfqEAC","22395751","$14.00","2021-12-31","Invoiced"
"O-0006036623","a7N3o000002WloOEAS","22395751","$28.00","2021-12-31","Invoiced"
"O-0006036624","a7N3o000002WloTEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006037449","a7N3o000002WlyJEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006037451","a7N3o000002WlyOEAS","22395751","$14.00","2021-12-31","Invoiced"
"O-0006001299","a7N3o000002WbD1EAK","22395752","-$200.00","2021-12-31","Invoiced"
"O-0005951582","a7N3o000002WR9kEAG","22395753","$288.00","2021-12-31","Invoiced"
"O-0005904574","a7N3o000002WBeWEAW","22395754","$24.30","2021-12-31","Invoiced"
"O-0005936510","a7N3o000002WLpPEAW","22395755","$14.00","2021-12-31","Invoiced"
"O-0005936920","a7N3o000002WLzjEAG","22395755","$14.00","2021-12-31","Invoiced"
"O-0005938220","a7N3o000002WMj4EAG","22395755","$14.00","2021-12-31","Invoiced"
"O-0005941084","a7N3o000002WOG4EAO","22395755","$14.00","2021-12-31","Invoiced"
"O-0005948461","a7N3o000002WPl3EAG","22395755","$14.00","2021-12-31","Invoiced"
"O-0005948689","a7N3o000002WPq8EAG","22395755","$14.00","2021-12-31","Invoiced"
"O-0005949170","a7N3o000002WQ3MEAW","22395755","$14.00","2021-12-31","Invoiced"
"O-0005959154","a7N3o000002WSTWEA4","22395755","$14.00","2021-12-31","Invoiced"
"O-0006011271","a7N3o000002WeHXEA0","22395755","$14.00","2021-12-31","Invoiced"
"O-0005949862","a7N3o000002WQN6EAO","22395756","$32.00","2021-12-31","Invoiced"
"O-0005949882","a7N3o000002WQNaEAO","22395756","$32.00","2021-12-31","Invoiced"
"O-0005951420","a7N3o000002WR59EAG","22395757","$28.80","2021-12-31","Invoiced"
"O-0005951457","a7N3o000002WR5xEAG","22395757","$28.80","2021-12-31","Invoiced"
"O-0005951503","a7N3o000002WR7eEAG","22395757","$28.80","2021-12-31","Invoiced"
"O-0005951545","a7N3o000002WR5yEAG","22395757","$28.80","2021-12-31","Invoiced"
"O-0005951584","a7N3o000002WR9uEAG","22395757","$28.80","2021-12-31","Invoiced"
"O-0005951660","a7N3o000002WRC0EAO","22395757","$28.80","2021-12-31","Invoiced"
"O-0005951715","a7N3o000002WRDNEA4","22395757","$28.80","2021-12-31","Invoiced"
"O-0005948409","a7N3o000002WPjvEAG","22395758","$32.00","2021-12-31","Invoiced"
"O-0005948355","a7N3o000002WPiiEAG","22395759","$21.00","2021-12-31","Invoiced"
"O-0005948526","a7N3o000002WPmaEAG","22395759","$55.00","2021-12-31","Invoiced"
"O-0005948657","a7N3o000002WPpUEAW","22395759","$33.00","2021-12-31","Invoiced"
"O-0005998081","a7N3o000002WZLxEAO","22395759","$32.00","2021-12-31","Invoiced"
"O-0006031704","a7N3o000002WkMxEAK","22395759","$21.00","2021-12-31","Invoiced"
"O-0006031741","a7N3o000002WkL7EAK","22395759","$21.00","2021-12-31","Invoiced"
"O-0006031770","a7N3o000002WkOKEA0","22395759","$21.00","2021-12-31","Invoiced"
"O-0006032148","a7N3o000002WkVfEAK","22395759","$21.00","2021-12-31","Invoiced"
"O-0006032245","a7N3o000002WkXWEA0","22395759","$21.00","2021-12-31","Invoiced"
"O-0006032276","a7N3o000002WkY0EAK","22395759","$32.00","2021-12-31","Invoiced"
"O-0006032355","a7N3o000002WkXNEA0","22395759","$66.00","2021-12-31","Invoiced"
"O-0006032370","a7N3o000002Wka1EAC","22395759","$32.00","2021-12-31","Invoiced"
"O-0006034650","a7N3o000002WlMKEA0","22395760","$240.00","2021-12-31","Invoiced"
"O-0005938455","a7N3o000002WMr8EAG","22395761","$32.00","2021-12-31","Invoiced"
"O-0006001422","a7N3o000002WbGeEAK","22395761","$32.00","2021-12-31","Invoiced"
"O-0006032290","a7N3o000002WkYFEA0","22395761","$32.00","2021-12-31","Invoiced"
"O-0005952658","a7N3o000002WRdaEAG","22395762","$160.00","2021-12-31","Invoiced"
"O-0005988628","a7N3o000002WWhmEAG","22395762","$160.00","2021-12-31","Invoiced"
"O-0005988773","a7N3o000002WWmcEAG","22395762","$32.00","2021-12-31","Invoiced"
"O-0005988887","a7N3o000002WWqKEAW","22395762","$96.00","2021-12-31","Invoiced"
"O-0005988985","a7N3o000002WWtxEAG","22395762","$64.00","2021-12-31","Invoiced"
"O-0006024516","a7N3o000002WiuJEAS","22395762","$32.00","2021-12-31","Invoiced"
"O-0005950969","a7N3o000002WQsKEAW","22395763","$32.00","2021-12-31","Invoiced"
"O-0005505378","a7N3o000002W2SVEA0","22395764","$0.00","2021-12-31","Invoiced"
"O-0005505378","a7N3o000002W2SWEA0","22395764","$504.00","2021-12-31","Invoiced"
"O-0005505378","a7N3o000002W2SXEA0","22395764","$0.00","2021-12-31","Invoiced"
"O-0005505378","a7N3o000002W2TEEA0","22395764","$72.00","2021-12-31","Invoiced"
"O-0005913655","a7N3o000002WR3CEAW","22395765","$0.00","2021-12-31","Invoiced"
"O-0005913655","a7N3o000002WR3DEAW","22395765","$250.00","2021-12-31","Invoiced"
"O-0005913655","a7N3o000002WR3EEAW","22395765","$1200.00","2021-12-31","Invoiced"
"O-0005949901","a7N3o000002WQNzEAO","22395766","$253.00","2021-12-31","Invoiced"
"O-0005949920","a7N3o000002WQOOEA4","22395766","$253.00","2021-12-31","Invoiced"
"O-0005949973","a7N3o000002WQOPEA4","22395766","$46.00","2021-12-31","Invoiced"
"O-0005882305","a7N3o000002WHQ6EAO","22395767","-$72.00","2021-12-31","Invoiced"
"O-0005928256","a7N3o000002WJbKEAW","22395768","-$35.20","2021-12-31","Invoiced"
"O-0006024053","a7N3o000002WihoEAC","22395769","$31.00","2021-12-31","Invoiced"
"O-0006024621","a7N3o000002WixEEAS","22395769","$31.00","2021-12-31","Invoiced"
"O-0006024774","a7N3o000002Wj1yEAC","22395769","$31.00","2021-12-31","Invoiced"
"O-0006032495","a7N3o000002WkcHEAS","22395769","$31.00","2021-12-31","Invoiced"
"O-0006031940","a7N3o000002WkROEA0","22395770","$240.00","2021-12-31","Invoiced"
"O-0006032012","a7N3o000002WkSHEA0","22395770","$240.00","2021-12-31","Invoiced"
"O-0006032157","a7N3o000002WkVzEAK","22395770","$240.00","2021-12-31","Invoiced"
"O-0006032230","a7N3o000002WkXCEA0","22395770","$64.00","2021-12-31","Invoiced"
"O-0005953209","a7N3o000002WRp7EAG","22395771","$32.00","2021-12-31","Invoiced"
"O-0005831267","a7N3o000002VnwIEAS","22395772","$115.00","2021-12-31","Invoiced"
"O-0005831998","a7N3o000002VoNxEAK","22395772","$138.00","2021-12-31","Invoiced"
"O-0005832232","a7N3o000002VoWGEA0","22395772","$184.00","2021-12-31","Invoiced"
"O-0005832320","a7N3o000002VoZtEAK","22395772","$161.00","2021-12-31","Invoiced"
"O-0005844692","a7N3o000002Vsz3EAC","22395772","$184.00","2021-12-31","Invoiced"
"O-0005845804","a7N3o000002VtgbEAC","22395772","$23.00","2021-12-31","Invoiced"
"O-0005846423","a7N3o000002Vu2mEAC","22395772","$184.00","2021-12-31","Invoiced"
"O-0005846678","a7N3o000002VuChEAK","22395772","$161.00","2021-12-31","Invoiced"
"O-0005850756","a7N3o000002VviuEAC","22395772","$161.00","2021-12-31","Invoiced"
"O-0005854126","a7N3o000002VvxkEAC","22395772","$115.00","2021-12-31","Invoiced"
"O-0005856561","a7N3o000002VxCXEA0","22395772","$138.00","2021-12-31","Invoiced"
"O-0005857361","a7N3o000002VxWpEAK","22395772","$161.00","2021-12-31","Invoiced"
"O-0005858537","a7N3o000002VyLKEA0","22395772","$184.00","2021-12-31","Invoiced"
"O-0005859659","a7N3o000002Vz18EAC","22395772","$184.00","2021-12-31","Invoiced"
"O-0005867915","a7N3o000002W12wEAC","22395772","$161.00","2021-12-31","Invoiced"
"O-0005868077","a7N3o000002W17DEAS","22395772","$69.00","2021-12-31","Invoiced"
"O-0005869415","a7N3o000002W1rmEAC","22395772","$23.00","2021-12-31","Invoiced"
"O-0005872209","a7N3o000002W3VbEAK","22395772","$115.00","2021-12-31","Invoiced"
"O-0005880316","a7N3o000002W5aJEAS","22395772","$161.00","2021-12-31","Invoiced"
"O-0005880563","a7N3o000002W5fTEAS","22395772","$207.00","2021-12-31","Invoiced"
"O-0005881235","a7N3o000002W5yzEAC","22395772","$230.00","2021-12-31","Invoiced"
"O-0005884622","a7N3o000002W7yCEAS","22395772","$161.00","2021-12-31","Invoiced"
"O-0005884717","a7N3o000002W81aEAC","22395772","$92.00","2021-12-31","Invoiced"
"O-0005885739","a7N3o000002W8Z8EAK","22395772","$161.00","2021-12-31","Invoiced"
"O-0005887085","a7N3o000002W95KEAS","22395772","$92.00","2021-12-31","Invoiced"
"O-0005888509","a7N3o000002W9PPEA0","22395772","$161.00","2021-12-31","Invoiced"
"O-0005911663","a7N3o000002WCntEAG","22395772","$296.00","2021-12-31","Invoiced"
"O-0005924140","a7N3o000002WHLLEA4","22395772","$138.00","2021-12-31","Invoiced"
"O-0005929561","a7N3o000002WKLhEAO","22395772","$138.00","2021-12-31","Invoiced"
"O-0005947620","a7N3o000002WPZ2EAO","22395772","$115.00","2021-12-31","Invoiced"
"O-0005999498","a7N3o000002WaDZEA0","22395772","$115.00","2021-12-31","Invoiced"
"O-0006008252","a7N3o000002WclYEAS","22395772","$92.00","2021-12-31","Invoiced"
"O-0005938494","a7N3o000002WMt4EAG","22395773","$224.00","2021-12-31","Invoiced"
"O-0005942812","a7N3o000002WOxrEAG","22395774","$96.00","2021-12-31","Invoiced"
"O-0005935709","a7N3o000002WLbSEAW","22395775","$118.80","2021-12-31","Invoiced"
"O-0005937060","a7N3o000002WM4FEAW","22395776","$153.60","2021-12-31","Invoiced"
"O-0005936569","a7N3o000002WLr1EAG","22395777","$32.00","2021-12-31","Invoiced"
"O-0005940902","a7N3o000002WOAkEAO","22395778","$90.00","2021-12-31","Invoiced"
"O-0005940990","a7N3o000002WODoEAO","22395778","$45.00","2021-12-31","Invoiced"
"O-0005940600","a7N3o000002WO1dEAG","22395779","$80.00","2021-12-31","Invoiced"
"O-0005940143","a7N3o000002WNm4EAG","22395780","$16.00","2021-12-31","Invoiced"
"O-0005939932","a7N3o000002WNf3EAG","22395781","-$304.00","2021-12-31","Invoiced"
"O-0005938525","a7N3o000002WMtiEAG","22395782","$288.00","2021-12-31","Invoiced"
"O-0005998874","a7N3o000002WZslEAG","22395782","$40.00","2021-12-31","Invoiced"
"O-0005999153","a7N3o000002Wa30EAC","22395782","$80.00","2021-12-31","Invoiced"
"O-0005999245","a7N3o000002Wa5uEAC","22395782","$40.00","2021-12-31","Invoiced"
"O-0005939131","a7N3o000002WNDnEAO","22395783","$300.00","2021-12-31","Invoiced"
"O-0005936026","a7N3o000002WLe7EAG","22395784","$30.00","2021-12-31","Invoiced"
"O-0005984442","a7N3o000002WUpKEAW","22395784","$120.00","2021-12-31","Invoiced"
"O-0005939907","a7N3o000002WNe0EAG","22395785","-$43.20","2021-12-31","Invoiced"
"O-0005940069","a7N3o000002WNjyEAG","22395786","$144.00","2021-12-31","Invoiced"
"O-0006011433","a7N3o000002WeCsEAK","22395787","-$25.60","2021-12-31","Invoiced"
"O-0005941617","a7N3o000002WOWREA4","22395788","$80.00","2021-12-31","Invoiced"
"O-0006008018","a7N3o000002WcgPEAS","22395788","$48.00","2021-12-31","Invoiced"
"O-0005950142","a7N3o000002WSCkEAO","22395789","$0.00","2021-12-31","Invoiced"
"O-0005950142","a7N3o000002WSClEAO","22395789","$216.75","2021-12-31","Invoiced"
"O-0005950142","a7N3o000002WSCmEAO","22395789","$250.00","2021-12-31","Invoiced"
"O-0005950142","a7N3o000002WSD4EAO","22395789","$361.25","2021-12-31","Invoiced"
"O-0005945591","a7N3o000002WPTdEAO","22395790","$54.40","2021-12-31","Invoiced"
"O-0005945618","a7N3o000002WPTsEAO","22395790","$81.60","2021-12-31","Invoiced"
"O-0005945635","a7N3o000002WPU2EAO","22395790","$27.20","2021-12-31","Invoiced"
"O-0005945643","a7N3o000002WPU3EAO","22395790","$81.60","2021-12-31","Invoiced"
"O-0005945670","a7N3o000002WPU4EAO","22395790","$136.00","2021-12-31","Invoiced"
"O-0005945683","a7N3o000002WPU5EAO","22395790","$190.40","2021-12-31","Invoiced"
"O-0005945729","a7N3o000002WPUqEAO","22395790","$108.80","2021-12-31","Invoiced"
"O-0005945759","a7N3o000002WPU6EAO","22395790","$136.00","2021-12-31","Invoiced"
"O-0005945768","a7N3o000002WPUrEAO","22395790","$163.20","2021-12-31","Invoiced"
"O-0005945781","a7N3o000002WPUvEAO","22395790","$27.20","2021-12-31","Invoiced"
"O-0005945794","a7N3o000002WPV0EAO","22395790","$108.80","2021-12-31","Invoiced"
"O-0005945807","a7N3o000002WPV5EAO","22395790","$81.60","2021-12-31","Invoiced"
"O-0005945821","a7N3o000002WPV1EAO","22395790","$136.00","2021-12-31","Invoiced"
"O-0005945834","a7N3o000002WPV2EAO","22395790","$27.20","2021-12-31","Invoiced"
"O-0005945943","a7N3o000002WPV3EAO","22395790","$54.40","2021-12-31","Invoiced"
